ID,Timestamp,Contents,Attachments
880914305351032872,2021-08-27 20:38:56.992000+00:00,,https://cdn.discordapp.com/attachments/806614781083516958/880914305174867989/unknown.png
880914115156123728,2021-08-27 20:38:11.646000+00:00,The rather scary anaerobic respiration path.,
880913857273557043,2021-08-27 20:37:10.162000+00:00,Oxygen vs tempature in a river,https://cdn.discordapp.com/attachments/806614781083516958/880913857101578270/unknown.jpeg
880913742529978408,2021-08-27 20:36:42.805000+00:00,"So oxygen in water decreases as temperature increases. It's a bit against what people would normally think, as usually, things dissolve faster as the temperature increases. So that means that it is usually easier to be a fish in colder water than it is in warmer water. Fish require oxygen to survive- so colder is usually easier than hotter.
However, some fish can get around that. Remember the pupfish?! They're back! Some pupfish can tolerate long-term water temperatures up to 114 degrees F (45.6 C)! Most species that go that hot live in hot springs. The impossibly hot water means that they have few to no predators, and their only major risk is humans. 
Pupfish may get around the very low oxygen concentration by alternating between the two forms of respiration, aerobic and anaerobic. Anaerobic respiration is possible for most organisms, even humans. In humans, it happens during strenuous exercise. Without oxygen, we can still make energy, but it creates a side product of lactate, toxic in high concentrations. Humans return to normal respiration using oxygen as soon as possible and prefer to remain in that state. Pupfish, it seems, to slow their need for oxygen may alternate between the two all the time. Still lots of research going on there so it's not entirely understood.",
880588098709364746,2021-08-26 23:02:43.268000+00:00,Check out those weird horn like things. Pretty devilish if you ask me.,https://cdn.discordapp.com/attachments/806614781083516958/880588098390593536/Manta_Bali.png
880587931885121606,2021-08-26 23:02:03.494000+00:00,Giant manta!,https://cdn.discordapp.com/attachments/806614781083516958/880587931612508190/Manta_birostris-Thailand.png
880587804831268945,2021-08-26 23:01:33.202000+00:00,Unknown devil ray breaching out of the water.,https://cdn.discordapp.com/attachments/806614781083516958/880587804197933146/1920px-Mobula_breaching.png
880587687722119168,2021-08-26 23:01:05.281000+00:00,"Mobula! This is a genus of rays commonly known as Devil Rays. Often, I'll be asked if a ray is a manta ray. A Manta is a specific species, but there are many rays that look like it. Devil rays are one. 
The name Devil Ray comes from the horn like sections at the front of their head. They, however are not dangerous. All but one species lacks any stinger at all, so therefore cannot render any harm. They actually are pretty poorly understood compared to their Manta cousins. They likely feed like their manta cousins, by filtering out plankton. 
Surprisingly, the Giant Manta Ray is not a Manta Ray as of 2017, it was reclassified as it was found to be more closely related to the devil rays. So it went from being named Manta alfredi to Mobula alfredi!",
880226466019811418,2021-08-25 23:05:43.316000+00:00,Here's a pretty good whole body shot.,https://cdn.discordapp.com/attachments/806614781083516958/880226465747177502/kasurihata201812.png
880226264101826610,2021-08-25 23:04:55.175000+00:00,This sketch sorta looks like a potato maybe?,https://cdn.discordapp.com/attachments/806614781083516958/880226263812415569/Epinephelus_tukula_1866.png
880226208007200788,2021-08-25 23:04:41.801000+00:00,Here's one under some rocks.,https://cdn.discordapp.com/attachments/806614781083516958/880226207579389982/Epinephelus_tukula.png
880226147621822465,2021-08-25 23:04:27.404000+00:00,"The poster from yesterday reminded me of the potato grouper. A fairly large fish, total length (note that this is total and not standard length sorry couldn't find a good source on standard length) of 200 centimeters (79 in). Pretty chunky too at 110 kilograms (240 lb). They are found coastally throughout the eastern coast of the pacific and throughout the coastal Indian Ocean, from South Africa to Northern Australia. They, like most groupers likely change sex over time, from female to male. The diet consists of mostly fish, but also lobsters or mollusks if they can find them. 
The name potato grouper seems to come from the spots found on the sides looking somewhat like the eyes on potatoes. I don't know if I see it, but okay. There have for sure been worse names for groupers. 
They have been fished to eat for many years which has led to decreasing populations. They are rated as least concern worldwide, but are protected in Australia and South Africa due to overfishing.",
879872012674273370,2021-08-24 23:37:15.053000+00:00,A warning poster telling people what species not to eat to keep you safe. They chose a fun style.,https://cdn.discordapp.com/attachments/806614781083516958/879872012368113674/Ciguatera-fish-poisoning.png
879871783321342042,2021-08-24 23:36:20.371000+00:00,Here's Ciguatoxin!,https://cdn.discordapp.com/attachments/806614781083516958/879871783115841606/2560px-Ciguatoxin.png
879871702836867152,2021-08-24 23:36:01.182000+00:00,"Ciguatera fish poisoning! So, this is an illness that occurs in humans who have eaten fish, especially in warm climates and especially from larger fish. 
The two toxins that are important are ciguatoxin and maitotoxin. They are found in a few organisms that herbivorous fish eat, and then the toxins are amplified into larger fishes. I thought I've done a fact on bio amplification but cannot remember. It has no taste and no way of detecting it. When a human eats these it messes you up and that's the scientific term.
The symptoms range from normal to wild. Like most poisonings it causes horrible vomiting and diarrhea, sometimes lasting weeks. Nausea is also common. It effects humans neurologically, and this is where things get wild. It can cause numbness, feelings of physical touch when there isn't some. One of the most specific symptoms is the switching of hot and cold sensation, where cold feels hot and hot feels cold. It's worse and most dangerous symptoms can cause the heart to go into all sorts of wrong rhythms. It kills about 1 in 1,000 cases, so not super dangerous, but not super great odds.
There is no cure, treatment usually involves keeping the patient comfortable and hydrated until they naturally get rid of the toxin. Best way to avoid it is to watch the types and places you eat fish! Avoid large, predatory fish and herbivorous fish in warm climates.",
879496896585011302,2021-08-23 22:46:40.408000+00:00,"A young one, pretty different!",https://cdn.discordapp.com/attachments/806614781083516958/879496896509530152/Queen02-a7d892f346e55a2e74fc60a76dd97efa.png
879496731199430686,2021-08-23 22:46:00.977000+00:00,An adult! Check out that crown!,https://cdn.discordapp.com/attachments/806614781083516958/879496730759036948/1920px-Holacanthus_ciliaris_10.png
879496631559524462,2021-08-23 22:45:37.221000+00:00,"Queen Angel fish! Okay so these guys are sorta the opposite of the last species. They inhabit the western Atlantic Ocean and Gulf of Mexico. They still eat basically the same things as the Emperor, but in a different habitat. 
They are famous for their pattern, being mostly yellow with brilliant stripes of blue-purple. They have an obvious ""crown"" of blue and black on the top of their head that gives them the name of queen. There's another species called the blue angelfish that lacks that, but can hybridize with the Queen. Juveniles of the Queen angelfish are not too different, but do look sorta weird! 
 Mates actually form long-term monogamous relationships, so that's cool. However, they take no care of the young and they basically leave the eggs in the water to float where they may and develop in the plankton. 
Humans kidnap both the emperor and the queen angelfish for aquariums, but they have pretty steady populations. Queen Angels at one point were consumed, but can give people Ciguatera poisoning so are not commonly eaten (should I do a fact for this?).",
879139350762369054,2021-08-22 23:05:54.841000+00:00,"A juvenile! These guys are commonly seen in aquariums, but they get big so don't make fantastic pets!",https://cdn.discordapp.com/attachments/806614781083516958/879139350120652830/1920px-Pomacanthus_imperator_juvenile.png
879139071711129640,2021-08-22 23:04:48.310000+00:00,Adult Emperor Angelfish!,https://cdn.discordapp.com/attachments/806614781083516958/879139070972928050/1920px-Pomocanthus_imperator_facing_right.png
879138961426112542,2021-08-22 23:04:22.016000+00:00,"Emperor Angelfish! These guys are found in the Pacific and Indian Oceans, from Hawaii to Australia. They mostly eat plants, but other things as well sometimes. They are beautiful in my opinion, with yellow, white, black, and purple.
My favorite thing about them is how they change when maturing. Juveniles have rings of blue, black and turquoise. When young, they mostly eat parasites off of other fish, setting up cleaning stations. They're pretty cool!",
878802838942285854,2021-08-22 00:48:44.171000+00:00,"Eels, are, as ever, an exception. Many are quite adept at swimming backwards.",https://cdn.discordapp.com/attachments/806614781083516958/878802838711574538/10K69UCADtUWrf6gGo4en7A.png
878802607236317224,2021-08-22 00:47:48.928000+00:00,"Alright, been a tough day for me, so here's an easy, normal fish fact. Most fish cannot swim backwards simply because of their fin placement. That's a fact. Not a good one, but there you go. Fish facted.",
878428283962806312,2021-08-21 00:00:23.305000+00:00,"Sorry about the bad image, but here's the jaw of an alligator gar! See t he scary teeth?!",https://cdn.discordapp.com/attachments/806614781083516958/878428283652419664/Showing_dual_rows_of_teeth.png
878428099270828072,2021-08-20 23:59:39.271000+00:00,"A fossil jaw of an extinct species,  Atractosteus africanus.",https://cdn.discordapp.com/attachments/806614781083516958/878428098746548264/1920px-Atractosteus_africanus.png
878427792361000971,2021-08-20 23:58:26.098000+00:00,"Okay, Gar continued. Gar are one of those fish whose swim bladders function as a respiratory organ, and they can be found surfacing every once in a while. 
They are usually slow moving, with the exception of when they go after their food, they lunge quickly at them, capturing them with their needle like teeth, sometimes even tilting sideways to better capture their prey. 
While gar are frequently seen as aquarium species they are not really the best for that. Because of their large size, they quickly can outpace most habitats, and when that happens people will sometimes release them into native waterways, causing all sorts of problems. 
That's a good reminder to never dispose of fish in a way that could impact local waterways. Live fish should never be released into the wild. They could become invasive, or introduce sickness to the native wildlife. I even recommend against flushing dead or live fish down the toilet for that reason. The preferred way of disposing of a dead fish is to wrap the fish in a paper towel and seal it in a plastic bag, and then throwing that away.",
878074971103043625,2021-08-20 00:36:26.955000+00:00,"A second species, I cannot find a common name, so Kuhlia caudavittata is the binomial one.",https://cdn.discordapp.com/attachments/806614781083516958/878074970947850290/Kuhlia_caudavittata2C_banc_de_juvC3A9niles.png
878074679993180242,2021-08-20 00:35:17.549000+00:00,Here's a school of them!,https://cdn.discordapp.com/attachments/806614781083516958/878074680081281024/Kuhlia_sandvicensis.png
878074613161136149,2021-08-20 00:35:01.615000+00:00,"Welllllll I was gonna continue talking about gar today, but I got excited about another fish. The āholehole! They are commonly known as Hawaiian Flagtails, but āholehole is more fun! As the name suggests, they are found around Hawaii. Most species stay small. They are nocturnal, during the day they hang out in large groups for protection, but split up at night to hunt for small fish and tiny crustaceans.
They aren't a super important group, but every fish deserves to be noticed. Like they say an āhole in the hand is better than an āhole in the ocean.",
877711994604642304,2021-08-19 00:34:06.614000+00:00,"An alligator gar, the largest species!",https://cdn.discordapp.com/attachments/806614781083516958/877711994294247455/unknown.jpeg
877711854120620082,2021-08-19 00:33:33.120000+00:00,A spotted gar!,https://cdn.discordapp.com/attachments/806614781083516958/877711853873143869/unknown.jpeg
877711721609973792,2021-08-19 00:33:01.527000+00:00,"Short one today, maybe more later! Gar are an old species of fish! Remember ganoid scales?! They are from saltwater to freshwater. 
They eat mostly other fish once fully grown, some species get pretty big, over 2m (6.5 feet)! 
Gar are common in North American rivers! The thick, scaly skin has been used for all sorts of things, almost like leather! They are edible, although nowadays they are rarely eaten. Their eggs are highly poisonous.",
877203761989320795,2021-08-17 14:54:34.516000+00:00,"A fishmeal factory in the Shetland Islands, UK.",https://cdn.discordapp.com/attachments/806614781083516958/877203761636974622/Heogan_Fishmeal_Factory2C_Bressay_-_geograph.png
877203371826774099,2021-08-17 14:53:01.494000+00:00,Powdered fishmeal.,https://cdn.discordapp.com/attachments/806614781083516958/877203371478634536/Fishmeal_powder.png
877203284698492998,2021-08-17 14:52:40.721000+00:00,"Let's talk fish meal! Nowhere near as fun as it sounds. Fish meal is a product, mostly not meant for human consumption. The main uses are as an additive for animal feed and sometimes for fertilizing crops. Fish meal is made from the bones, organs, and other inedible parts of fish before consumed by humans, or more commonly bycatch for other fisheries. 
As you can imagine, not everyone agrees with this. Selling fish meal makes catching species that they are not targeting something that they can make money on. If they are fishing for cod and catch a few endangered sharks, then they are happy as they can make those into fish meal. Obviously, we want to discourage bycatch and not encourage it. There's something about drying and grinding fish into a mostly useless powder that rubs me the wrong way too. There are also people who are against the use of fish meal as it is used to overfatten chickens and pigs for human consumption, and is obviously not a super organic or natural part of their diet. 
Unfortunately, the main use of fish meal, a bit more than half of it, goes towards fish farming. Fish meal is used to make fish foods used in the production of farmed fish for human consumption. As farmed fish are one of the only ways to avoid over harvesting natural habitats, it's not good that the only food for them comes from over harvesting the sea. This is one of the main problems facing farm-raised fish today- if you have any ideas to help solve it please tell people!",
876853908507611266,2021-08-16 15:44:22.946000+00:00,A jaw of one. Check out those pearly white teeth!,https://cdn.discordapp.com/attachments/806614781083516958/876853908255936562/Chlamydoselachus_anguineus_teeth_-_tokyosealifepark-2019-1-8.png
876853762130608158,2021-08-16 15:43:48.047000+00:00,"A 2004 ROV sighting of one... Check out that Depth! 2866 Ft., 873 m down. Not the deepest fish we've looked at, but still darn deep!",https://cdn.discordapp.com/attachments/806614781083516958/876853761623072829/1920px-Chlamydoselachus_anguineus_NOOA.png
876853165838958662,2021-08-16 15:41:25.880000+00:00,A close up showing the teeth.,https://cdn.discordapp.com/attachments/806614781083516958/876853165499228160/1920px-Chlamydoselachus_anguineus_head.png
876853109194899516,2021-08-16 15:41:12.375000+00:00,One in an aquarium.,https://cdn.discordapp.com/attachments/806614781083516958/876853108951613510/Chlamydoselachus_anguineus2.png
876853004685422622,2021-08-16 15:40:47.458000+00:00,"Frilled Shark! Okay so frilled sharks are true sharks, although they've got all sorts of weird stuff about them. Most sharks have five gill slits, these guys have six (Some others have seven). The gill slits look super weird, and are what gives them the name frilled shark. 
They mostly live fairly deep, but migrate during the night to hunt in shallower waters. They don't really care what they eat, as long as it alive. Mostly squid, fish, and smaller sharks. They move in a spooky, eel-like way, and can lunge super fast when they need to catch their prey. They are famous for their hundreds of curved, needle-sharp teeth they use to hold tightly on to their prey.
A cool fact about them is that scientists think that they hunt with their mouths open because the white color of their teeth lures curious animals in, putting them just within grasping range before they figure out what is happening.",
876626849327906826,2021-08-16 00:42:07.819000+00:00,A goatfish!,https://cdn.discordapp.com/attachments/806614781083516958/876626849093021746/Upeneichthys_lineatus_28Blue-lined_goatfish29.png
876626739349061722,2021-08-16 00:41:41.598000+00:00,"Another pre-made fact! Goatfishes! These guys are neat! Most of them are bottom feeders, searching the bottom for small invertebrates or other detritus to eat. They stay fairly small usually, rarely over 2 feet (around .6m). 
They are famous for their goat-like barbels that hang off their face like a goatee! You probably guessed that that is an adaptation based on their diet. They use those barbels to search through sediment looking for their food! They are covered in cells for detecting food, almost like a human tongue. 
Goatfish have been and are eaten, however are not really a huge fishery today. The story goes through, that in Ancient Rome they were prized and expensive. It was tradition to take a certain species of goatfish live to the dinner table, and let it die in front of your guests. As the fish dies, it uses a type of cell called a  chromatophore in its tissues to change color, likely as a stress response. This would create apparently a beautiful show and impress your guests with your cruel foodstuff.",
876243947410825316,2021-08-14 23:20:36.888000+00:00,"A part of the National Museum of Natural History's fish collection- preserved specimens are extremely important to research still, but often forgotten.",https://cdn.discordapp.com/attachments/806614781083516958/876243947184336966/2000-7747-FishCollection_full_2.png
876243162971144222,2021-08-14 23:17:29.863000+00:00,A museum specimen of a whalefish to give you a better look.,https://cdn.discordapp.com/attachments/806614781083516958/876243162614616084/Flabby-Whalefish.png
876243080871837696,2021-08-14 23:17:10.289000+00:00,No you're neat!,
876242748519362580,2021-08-14 23:15:51.050000+00:00,A living whalefish found during an ROV expedition just a few days ago!,https://cdn.discordapp.com/attachments/806614781083516958/876242748280295514/newFile-5.png
876242481979752449,2021-08-14 23:14:47.502000+00:00,"A bignose fish, again preserved.",https://cdn.discordapp.com/attachments/806614781083516958/876242481954558002/johnsonetalcover4copy_full_2.png
876242393396051978,2021-08-14 23:14:26.382000+00:00,A museum specimen of a tapetail.,https://cdn.discordapp.com/attachments/806614781083516958/876242393182117899/Picture10_full_2.png
876242292363644959,2021-08-14 23:14:02.294000+00:00,"Let's talk 3 fish today that have been in the news! Whalefish, Bignose fish, and A tapetail. All of these fish are deep sea animals. They are uncommon, only being collected by scientists a few times, but reported often by deep sea fishermen. It seems like these guys have hugely different lives. 
Whalefish are the most common and are bright orange-red, a color that is great camouflage in the deep water (see light attenuation fact). They're named after their huge mouths they likely use to filter feed, catching basically anything in the water. 
The tapetail has a small mouth and a super long tail. It likely hunts plankton, but it's upturned mouth points to it hanging out close to the bottom to look up and catch food. Oddly, every single specimen found of these guys was a juvenile, with completely undeveloped sexual organs. 
Bignose fish seem to be the oddest. Studies found that they have no stomachs or throats. They have massive livers and huge sexual organs, oddly, only males were found, with huge testis filling up most of the fishes' body. 
Some of these facts seemed to put together a story, so with some help from specimens from museums around the word, scientists found that not only are all the whalefish ever found female, but all three of these animals have very similar genes. In fact, they're the same species. Tapetails are the juveniles, and after a few years with this shape, they change either into the whalefish if female, and the bignose fish if male. 
This is a fantastic example of how little we know about what lives in the deep ocean, and how important museum collections are to research. We've gotta remember that we know so little about the deep ocean yet have a massive effect on it. Keep track of your trash and be careful what sorts of deep sea industry you support.",
875778607753076768,2021-08-13 16:31:31.268000+00:00,Here's how they almost always look in the wild.,https://cdn.discordapp.com/attachments/806614781083516958/875778607685980241/mike_burchett_8738170763_967f2fdaf5_b.png
875778455126552627,2021-08-13 16:30:54.879000+00:00,Here's one! Can you see the tiny teeth?,https://cdn.discordapp.com/attachments/806614781083516958/875778454757474324/2560px-Fish4485_-_Flickr_-_NOAA_Photo_Library.png
875778347681083444,2021-08-13 16:30:29.262000+00:00,"If you live on the Atlantic coast of the Americas, you've probably seen an Atlantic Needlefish. They are super elongated fish with long noses. They are usually brown to greenish-grey in color, and hang out in coastal areas. They often look like debris as they hold relatively still along docks or seawalls. 
When small, like the ones you'll see along docks, they eat mostly plankton and insects and Amphipods that fall into the water. Adults will move to deeper water and prey on fish. They are eaten by all sorts of animals in the water, from dolphins to sharks. Even birds will still eat these guys since they almost always hang out on the surface. 
The species is prolific and populations are healthy. Humans really have little use for the bony, small fish aside from using them as bait for other species.",
875452083573227592,2021-08-12 18:54:01.837000+00:00,A bass clef I dunno music stuff.,https://cdn.discordapp.com/attachments/806614781083516958/875452083606810664/800px-Bass_clef_with_ref.png
875451856158089348,2021-08-12 18:53:07.617000+00:00,A peacock bass- technically a Cichlid.,https://cdn.discordapp.com/attachments/806614781083516958/875451855608610826/1920px-Cichla_ocellaris_Dvur_zoo_1.png
875451500627886091,2021-08-12 18:51:42.852000+00:00,An Australian Bass- I don't think it looks very bassy but whatever.,https://cdn.discordapp.com/attachments/806614781083516958/875451499994578964/1920px-Australian_bass_2.png
875451211543879792,2021-08-12 18:50:33.929000+00:00,A Japanese Seabass!,https://cdn.discordapp.com/attachments/806614781083516958/875451211338375168/Suzuki201302.png
875451096850645062,2021-08-12 18:50:06.584000+00:00,A European seabass!,https://cdn.discordapp.com/attachments/806614781083516958/875451096481562664/Dicentrarchus_labrax01.png
875451002738864158,2021-08-12 18:49:44.146000+00:00,A striped Bass!,https://cdn.discordapp.com/attachments/806614781083516958/875451002466230283/StripedBass.png
875450906685112341,2021-08-12 18:49:21.245000+00:00,"A bit more about bass! So, the word Bass is an old one! Originally the word was bars or baerse, which referred to perch. The root word in English mean spines or rough, likely a reference to the spines on the backs of fish. Oddly, this is not related to bass the musical term, as that came from Italian and Latin basso, and is much newer in the English Language. 
 Technically Bass are     Perciformes, so they are perch but not a perch perch. There is a member of the bass family, the Sacramento Perch, that is called a perch but is not related to the genus Perca, the perchyest perch. 
There are two other big groups of ""bass."" The familes Moronidae and Lateolabracidae. 
If you've ever heard of a sea bass, that's often Moronidae, both the spotted and European sea bass are in that family. However, the striped bass is also in Moronidae, many people in the US know them as ""stripers"" or striped bass. 
Lateolabracidae are the Asian basses. Mainly two species, the Japanese sea bass and the Blackfin sea bass. It's possible that these two species are not their own family but instead are members of Moronidae. Who the heck knows? 
So many more basses are around, Chilean sea bass, Peacock bass, Australian bass... All are sorta off in their own groups doin' their own things and have just been assigned the name bass based on shape or on taste. Too many bass.",
875103518032293928,2021-08-11 19:48:57.336000+00:00,"Here's a smallmouth, sorry for the weird image. I thank Wikimedia for their free use images even if they feature weird fisherfolk.",https://cdn.discordapp.com/attachments/806614781083516958/875103517633810492/SmallMouthBassEagleL.png
875103283050590259,2021-08-11 19:48:01.312000+00:00,"Largemouth are loved by anglers for their strong ""Fight""! You can see the mouth here is very large.",https://cdn.discordapp.com/attachments/806614781083516958/875103282454995044/1920px-PB-LMB.png
875103109435768892,2021-08-11 19:47:19.919000+00:00,A smallmouth bass.,https://cdn.discordapp.com/attachments/806614781083516958/875103108722741248/1920px-Detailed_underwater_photo_of_smallmouth_bass_fish_micropterus_dolomieu.png
875103019543433236,2021-08-11 19:46:58.487000+00:00,A largemouth bass!,https://cdn.discordapp.com/attachments/806614781083516958/875103019006574622/1920px-Largemouth_bass_fish_underwater_animal_in_natural_habitat_micropterus_salmoides.png
875102934071922739,2021-08-11 19:46:38.109000+00:00,"I dunno if I've done it yet, I know I did Big Mouth Billy, but I'm not sure if I've talked about bass overall! There are a ton of fish that are known as basses, but I'm going to focus on the ""black basses"" that are the most famous bass here in the United States.
Bass are a hugely widespread group that is pretty poorly defined. Some people say that the black basses are just a few random species, others say that it's the whole family, including freshwater sunfish. I'll focus even further to the largemouth and smallmouth bass. Both in the genus Micropterus.
Both are carnivores, eating mostly fish, insects, and crayfish. Largemouth bass target larger things generally, they have been observed eating snakes, birds, turtles, bats, and even small mammals. They live only in North America, though they have been introduced almost worldwide. In fact, the largest bass was caught in Japan, weighing 10.12 kg (22 lbs 4 oz.). Most fishermen only tolerate eating Largemouth Bass, the meat is said to be mushy. Smallmouth Bass are apparently better to eat.
Humm... There's more to say about bass, but I'll leave it there.",
874714171697168444,2021-08-10 18:01:49.936000+00:00,"There is a much larger one in Hayward, WI though. I guess Nevis claims theirs is a different color pattern, ""Tiger"" muskie.",https://cdn.discordapp.com/attachments/806614781083516958/874714171395158017/WIHAYfish23_1263_640x310.png
874713855610208366,2021-08-10 18:00:34.575000+00:00,"What is with places in the north having big fish statues? This is in Nevis, MN.",https://cdn.discordapp.com/attachments/806614781083516958/874713853403988038/Nevis_tiger_muskie.png
874713558196289567,2021-08-10 17:59:23.666000+00:00,One caught during winter showing usual bait. **WARNING- fish with a lip pierced by hook**,https://cdn.discordapp.com/attachments/806614781083516958/874713557621678090/SPOILER_1920px-Great_Lakes_Muskie.png
874713277811290152,2021-08-10 17:58:16.817000+00:00,Here's one!,https://cdn.discordapp.com/attachments/806614781083516958/874713277291180042/1920px-Esox_masquinongyeditcrop.png
874713213361594468,2021-08-10 17:58:01.451000+00:00,"Muskellunge are a species of pike- in fact the largest of the pike family. They are only found natively in the colder northern freshwaters of North America. Some populations have been transplanted into lakes and reservoirs as far south as the US state of Georgia, but those populations are not natural. 
Famously they are called muskys or muskies throughout the areas that they are found (could this be why someone requested this fish?). The word Muskellunge likely comes from Ojibwe and Algonquin words and was probably twisted first into French and then into English. Nowadays you don't hear Muskellunge much anymore, mostly just muskies. 
They are powerful carnivores, preying on fish mostly, but will eat anything alive that is in the water. There are reports of them eating frogs, ducks, rodents, and even a few tall tales of them eating small dogs. There are a few reports of muskies attacking and injuring humans, although none fatal. 
Knowing what they eat gives us clues to their size. The record fish was just over 5 feet long, 60.25 in (1.53 m). Huge for a freshwater fish, especially in the nutrient poor waters of northern North America! They are usually the top predators of their habitat, eaten only by things outside of the water, primarily humans. 
Humans fish for them most commonly with large artificial baits drawn in figure eight motions. They are curious and have an insatiable hunger so can often be caught if you're in the right place at the right time. They are fished year-round, even when layers of ice cover the bodies of water. Almost all fishermen who fish them recommend catch-and-release to protect the ecosystem they support.",
874371289513619519,2021-08-09 19:19:20.453000+00:00,"It is not, at least as far as I can find. The spines may lack venom, but are still sharp enough and long enough to discourage most predators from being able to eat them!",
874370684149698580,2021-08-09 19:16:56.123000+00:00,"When they think they are in danger they will often flash the eyespot towards the danger in hopes of scaring it off, like this guy is doing to the camera.",https://cdn.discordapp.com/attachments/806614781083516958/874370683856093274/8_2.png
874370405077495838,2021-08-09 19:15:49.587000+00:00,Here's one!,https://cdn.discordapp.com/attachments/806614781083516958/874370404540645376/1280px-Zeus.png
874370337347895316,2021-08-09 19:15:33.439000+00:00,"John Dory! So this is a type of fish, despite it sounding like someone's name. This is a pretty cool looking fish that hangs out mostly in the Pacific and Indian Oceans. They have a crazy body shape to help them be hard to eat, and some pretty cool coloration that helps them look hard to eat too! They have large, tube-like mouths that they use to eat mostly fish. 
So the name John Dory is a bit of a mystery. One of the ideas is that it comes from the French dorée jaune which means gilded yellow. To me, their oliveish color sorta makes that unlikely. Jules Verne in his fictional novel said that it was an illusion to the word Janitore- meaning gate keeper. He said that this was the type of fish brought to Jesus by St. Peter, said to be the gatekeeper of heaven. Another story says that the false eye on the fish was St. Peter's thumbprint. Some places actually call it St. Peter's fish. 
Apparently, they are quite delicious although are rarely eaten due to their odd shape. They have not been evaluated by the IUCN. I can't find too much about them being fished, but apparently they were given as a gift by the Māori to questionable character James Cook when he first visited New Zealand.",
874024526390902825,2021-08-08 20:21:25.682000+00:00,"A Melbourne Skate, a species that is getting closer and closer to endangered. If you look at the tail there you can see those obvious dorsal fins poking up (if you've forgotten the dorsal fin is the fin on the back, check the fish fins fact).",https://cdn.discordapp.com/attachments/806614781083516958/874024526168596480/SpinirajWhitleyiIanShaw.png
874023997182980148,2021-08-08 20:19:19.509000+00:00,"A beautiful thornback skate, a species often cited as the most skate-like of the skates.",https://cdn.discordapp.com/attachments/806614781083516958/874023997040365638/1920px-Raja_clavata_28BPNS29.png
874023692919795762,2021-08-08 20:18:06.967000+00:00,Compare to a drawing of a ray!,https://cdn.discordapp.com/attachments/806614781083516958/874023692533907486/1280px-Dasyatis_brevicaudata_4x3.png
874023629715828796,2021-08-08 20:17:51.898000+00:00,A drawing of a skate.,https://cdn.discordapp.com/attachments/806614781083516958/874023629296386068/Amblyraja_hyperborea4.png
874023548677656607,2021-08-08 20:17:32.577000+00:00,"Rays vs Skates! So there are two groups that are closely related but different Rays and Skates. I'm gonna talk about Skates in this one because I like them more. 
Skates, unlike true rays lay eggs. True rays have live birth. 
Skates are usually different with their fins, as skates will usually have some sort of dorsal fin while rays will not have one. Stakes pelvic fins are divided into two lobes, while only male rays have anything going on with their pelvic fins (remember male rays have claspers). 
Most surprisingly, most skates lack a barb to sting with! Instead, they have sharp points that run along their bodies that are really their only protection. 
A couple of other things that are defiantly ""not always"" sorta things: Rays are usually larger. Skates inhabit deeper water usually. Rays usually have the bolder brighter patterns. 
Skates grow slowly and have low reproduction rates so they are often at risk for population damage do to overfishing or even just bycatch.",
873701958106632234,2021-08-07 22:59:39.410000+00:00,A horn shark egg! Female sharks actually pick these up after they lay them and try and find a hiding spot  or crevice.,https://cdn.discordapp.com/attachments/806614781083516958/873701958081478696/1920px-Horn_shark_egg_morro_bay.png
873701775218184212,2021-08-07 22:58:55.806000+00:00,Like most sharks the color of an individual is pretty variable.,https://cdn.discordapp.com/attachments/806614781083516958/873701774672949268/1920px-Heterodontus_francisci_catalina.png
873701640111292497,2021-08-07 22:58:23.594000+00:00,Remember dermal denticles? Well here they are!,https://cdn.discordapp.com/attachments/806614781083516958/873701638899134524/Heterodontus_francisci.png
873701551628255272,2021-08-07 22:58:02.498000+00:00,See why they're called horn sharks? They don't really have horns though.,https://cdn.discordapp.com/attachments/806614781083516958/873701551351406622/Hornhai_28Heterodontus_francisci29.png
873701453326319666,2021-08-07 22:57:39.061000+00:00,"Horn sharks! Horn sharks are a species of bottom dwelling shark. They live mostly from Northern California down to about halfway down Mexico. 
They eat mostly hard-shelled animals that they hunt at night, moving into hiding spots to hold still for most of the day. They are famously very docile, and divers often like to approach or sometimes even touch horn sharks. 
Little is known about their numbers, but they are of little to no value to humans. They are sometimes caught as bycatch by shrimp trawlers or by gillnets.",
873345209201745940,2021-08-06 23:22:03.843000+00:00,Dolphins will actually herd and move sardines into smaller and smaller groups to make them easier to catch.,https://cdn.discordapp.com/attachments/806614781083516958/873345208715194398/sardine-run-header.png
873344981518155826,2021-08-06 23:21:09.559000+00:00,"Sardines form massive schools for protection, but some still get eaten by animals like this shark!",https://cdn.discordapp.com/attachments/806614781083516958/873344981186793522/p02bh8bk.png
873344686562082876,2021-08-06 23:19:59.236000+00:00,Here's a map of the currents... It's from a bit of a sketchy source but seems to be accurate...,https://cdn.discordapp.com/attachments/806614781083516958/873344685911982190/f24c6573bd077fdadcec412e474aa3e6.png
